strain	replicon	data_type	ext	clust_type	clust_num	cluster_size	ind_clust_size	rep_type	taxon
NBC_01717	CP109178_linear_left	ONT	8551	H	2	327	116	chromosome	['Streptomyces sp. NBC 01717']
NBC_01717	CP109178_linear_right	ONT	8537	H	2	327	116	chromosome	['Streptomyces sp. NBC 01717']
NBC_01717	CP109179_linear_left	Illumina	12	H	2	327	116	plasmid	['Streptomyces sp. NBC 01717']
NBC_01717	CP109179_linear_right	Illumina	11	H	2	327	116	plasmid	['Streptomyces sp. NBC 01717']
NBC_01717	CP109179_linear_left	ONT	382	H	2	327	116	plasmid	['Streptomyces sp. NBC 01717']
NBC_01717	CP109179_linear_right	ONT	43	H	2	327	116	plasmid	['Streptomyces sp. NBC 01717']
NBC_01718	CP109174_linear_left	Illumina	22	H	25	50	26	chromosome	['Streptomyces sp. NBC 01718']
NBC_01718	CP109174_linear_right	Illumina	120	S	826	1	1	chromosome	['Streptomyces sp. NBC 01718']
NBC_01718	CP109174_linear_left	ONT	2280	H	25	50	26	chromosome	['Streptomyces sp. NBC 01718']
NBC_01718	CP109174_linear_right	ONT	112	S	826	1	1	chromosome	['Streptomyces sp. NBC 01718']
NBC_01718	CP109175_linear_left	Illumina	98	S	827	1	1	plasmid	['Streptomyces sp. NBC 01718']
NBC_01718	CP109175_linear_right	Illumina	108	S	828	1	1	plasmid	['Streptomyces sp. NBC 01718']
NBC_01718	CP109175_linear_left	ONT	0	S	827	1	1	plasmid	['Streptomyces sp. NBC 01718']
NBC_01718	CP109175_linear_right	ONT	0	S	828	1	1	plasmid	['Streptomyces sp. NBC 01718']
NBC_01718	CP109176_linear_left	Illumina	106	S	829	1	1	plasmid	['Streptomyces sp. NBC 01718']
NBC_01718	CP109176_linear_right	Illumina	109	S	830	1	1	plasmid	['Streptomyces sp. NBC 01718']
NBC_01718	CP109176_linear_left	ONT	0	S	829	1	1	plasmid	['Streptomyces sp. NBC 01718']
NBC_01718	CP109176_linear_right	ONT	0	S	830	1	1	plasmid	['Streptomyces sp. NBC 01718']
NBC_01718	CP109177_linear_left	Illumina	121	S	831	1	1	extrachromosomal	['Streptomyces sp. NBC 01718']
NBC_01718	CP109177_linear_right	Illumina	103	S	832	1	1	extrachromosomal	['Streptomyces sp. NBC 01718']
NBC_01718	CP109177_linear_left	ONT	0	S	831	1	1	extrachromosomal	['Streptomyces sp. NBC 01718']
NBC_01718	CP109177_linear_right	ONT	0	S	832	1	1	extrachromosomal	['Streptomyces sp. NBC 01718']
NBC_01722	CP109173_linear_left	Illumina	14	H	407	71	21	chromosome	['Streptomyces albidoflavus']
NBC_01722	CP109173_linear_right	Illumina	0	S	825	1	1	chromosome	['Streptomyces albidoflavus']
NBC_01722	CP109173_linear_left	ONT	1	H	407	71	21	chromosome	['Streptomyces albidoflavus']
NBC_01722	CP109173_linear_right	ONT	0	S	825	1	1	chromosome	['Streptomyces albidoflavus']
NBC_01723	CP109171_linear_left	Illumina	11	H	2	327	116	chromosome	['Streptomyces sp. NBC 01723']
NBC_01723	CP109171_linear_right	Illumina	11	H	2	327	116	chromosome	['Streptomyces sp. NBC 01723']
NBC_01723	CP109171_linear_left	ONT	2	H	2	327	116	chromosome	['Streptomyces sp. NBC 01723']
NBC_01723	CP109171_linear_right	ONT	2	H	2	327	116	chromosome	['Streptomyces sp. NBC 01723']
NBC_01724	CP109169_linear_left	Illumina	11	H	2	327	116	chromosome	['Streptomyces sp. NBC 01724']
NBC_01724	CP109169_linear_right	Illumina	11	H	2	327	116	chromosome	['Streptomyces sp. NBC 01724']
NBC_01724	CP109169_linear_left	ONT	2	H	2	327	116	chromosome	['Streptomyces sp. NBC 01724']
NBC_01724	CP109169_linear_right	ONT	2	H	2	327	116	chromosome	['Streptomyces sp. NBC 01724']
NBC_01724	CP109170_linear_left	Illumina	13	H	797	14	9	plasmid	['Streptomyces sp. NBC 01724']
NBC_01724	CP109170_linear_right	Illumina	13	H	797	14	9	plasmid	['Streptomyces sp. NBC 01724']
NBC_01724	CP109170_linear_left	ONT	46	H	797	14	9	plasmid	['Streptomyces sp. NBC 01724']
NBC_01724	CP109170_linear_right	ONT	28	H	797	14	9	plasmid	['Streptomyces sp. NBC 01724']
NBC_01725	CP109167_linear_left	Illumina	0	H	392	5	3	chromosome	['Streptomyces sp. NBC 01725']
NBC_01725	CP109167_linear_right	Illumina	13	H	25	50	26	chromosome	['Streptomyces sp. NBC 01725']
NBC_01725	CP109167_linear_left	ONT	44	H	392	5	3	chromosome	['Streptomyces sp. NBC 01725']
NBC_01725	CP109167_linear_right	ONT	48	H	25	50	26	chromosome	['Streptomyces sp. NBC 01725']
NBC_01725	CP109168_linear_left	Illumina	15	H	90	54	24	plasmid	['Streptomyces sp. NBC 01725']
NBC_01725	CP109168_linear_right	Illumina	0	S	822	3	1	plasmid	['Streptomyces sp. NBC 01725']
NBC_01725	CP109168_linear_left	ONT	2	H	90	54	24	plasmid	['Streptomyces sp. NBC 01725']
NBC_01725	CP109168_linear_right	ONT	807	S	822	3	1	plasmid	['Streptomyces sp. NBC 01725']
NBC_01727	CP109163_linear_left	Illumina	14	H	25	50	26	chromosome	['Streptomyces sp. NBC 01727']
NBC_01727	CP109163_linear_right	Illumina	14	H	25	50	26	chromosome	['Streptomyces sp. NBC 01727']
NBC_01727	CP109163_linear_left	ONT	25	H	25	50	26	chromosome	['Streptomyces sp. NBC 01727']
NBC_01727	CP109163_linear_right	ONT	8	H	25	50	26	chromosome	['Streptomyces sp. NBC 01727']
NBC_01727	CP109164_linear_left	Illumina	120	S	818	1	1	plasmid	['Streptomyces sp. NBC 01727']
NBC_01727	CP109164_linear_right	Illumina	120	S	819	1	1	plasmid	['Streptomyces sp. NBC 01727']
NBC_01727	CP109164_linear_left	ONT	28048	S	818	1	1	plasmid	['Streptomyces sp. NBC 01727']
NBC_01727	CP109164_linear_right	ONT	16002	S	819	1	1	plasmid	['Streptomyces sp. NBC 01727']
NBC_01727	CP109165_linear_left	Illumina	118	S	820	1	1	plasmid	['Streptomyces sp. NBC 01727']
NBC_01727	CP109165_linear_right	Illumina	94	S	821	1	1	plasmid	['Streptomyces sp. NBC 01727']
NBC_01727	CP109165_linear_left	ONT	18823	S	820	1	1	plasmid	['Streptomyces sp. NBC 01727']
NBC_01727	CP109165_linear_right	ONT	16940	S	821	1	1	plasmid	['Streptomyces sp. NBC 01727']
NBC_01732	CP109157_linear_left	Illumina	13	H	161	76	30	chromosome	['Streptomyces sp. NBC 01732']
NBC_01732	CP109157_linear_right	Illumina	13	H	161	76	30	chromosome	['Streptomyces sp. NBC 01732']
NBC_01732	CP109157_linear_left	ONT	13	H	161	76	30	chromosome	['Streptomyces sp. NBC 01732']
NBC_01732	CP109157_linear_right	ONT	13	H	161	76	30	chromosome	['Streptomyces sp. NBC 01732']
NBC_01732	CP109158_linear_left	Illumina	11	H	161	76	30	plasmid	['Streptomyces sp. NBC 01732']
NBC_01732	CP109158_linear_right	Illumina	11	H	161	76	30	plasmid	['Streptomyces sp. NBC 01732']
NBC_01732	CP109158_linear_left	ONT	18	H	161	76	30	plasmid	['Streptomyces sp. NBC 01732']
NBC_01732	CP109158_linear_right	ONT	14	H	161	76	30	plasmid	['Streptomyces sp. NBC 01732']
NBC_01732	CP109160_linear_left	Illumina	13	H	224	36	12	plasmid	['Streptomyces sp. NBC 01732']
NBC_01732	CP109160_linear_right	Illumina	13	H	18	86	40	plasmid	['Streptomyces sp. NBC 01732']
NBC_01732	CP109160_linear_left	ONT	9866	H	224	36	12	plasmid	['Streptomyces sp. NBC 01732']
NBC_01732	CP109160_linear_right	ONT	11	H	18	86	40	plasmid	['Streptomyces sp. NBC 01732']
NBC_01732	CP109161_linear_left	Illumina	115	S	817	1	1	extrachromosomal	['Streptomyces sp. NBC 01732']
NBC_01732	CP109161_linear_right	Illumina	14	H	224	36	12	extrachromosomal	['Streptomyces sp. NBC 01732']
NBC_01732	CP109161_linear_left	ONT	44335	S	817	1	1	extrachromosomal	['Streptomyces sp. NBC 01732']
NBC_01732	CP109161_linear_right	ONT	1	H	224	36	12	extrachromosomal	['Streptomyces sp. NBC 01732']
NBC_01735	CP109154_linear_left	Illumina	14	H	326	11	5	chromosome	['Streptomyces europaeiscabiei']
NBC_01735	CP109154_linear_right	Illumina	14	H	326	11	5	chromosome	['Streptomyces europaeiscabiei']
NBC_01735	CP109154_linear_left	ONT	0	H	326	11	5	chromosome	['Streptomyces europaeiscabiei']
NBC_01735	CP109154_linear_right	ONT	0	H	326	11	5	chromosome	['Streptomyces europaeiscabiei']
NBC_01735	CP109155_linear_left	Illumina	11	H	2	327	116	plasmid	['Streptomyces europaeiscabiei']
NBC_01735	CP109155_linear_right	Illumina	0	H	0	42	14	plasmid	['Streptomyces europaeiscabiei']
NBC_01735	CP109155_linear_left	ONT	3	H	2	327	116	plasmid	['Streptomyces europaeiscabiei']
NBC_01735	CP109155_linear_right	ONT	4	H	0	42	14	plasmid	['Streptomyces europaeiscabiei']
NBC_01745	CP109146_linear_left	Illumina	12	H	510	44	11	chromosome	['Streptomyces globisporus']
NBC_01745	CP109146_linear_right	Illumina	12	H	510	44	11	chromosome	['Streptomyces globisporus']
NBC_01745	CP109146_linear_left	ONT	2	H	510	44	11	chromosome	['Streptomyces globisporus']
NBC_01745	CP109146_linear_right	ONT	14	H	510	44	11	chromosome	['Streptomyces globisporus']
NBC_01745	CP109147_linear_left	Illumina	12	H	2	327	116	plasmid	['Streptomyces globisporus']
NBC_01745	CP109147_linear_right	Illumina	12	H	510	44	11	plasmid	['Streptomyces globisporus']
NBC_01745	CP109147_linear_left	ONT	5	H	2	327	116	plasmid	['Streptomyces globisporus']
NBC_01745	CP109147_linear_right	ONT	14	H	510	44	11	plasmid	['Streptomyces globisporus']
NBC_01746	CP109144_linear_left	Illumina	12	S	813	4	2	chromosome	['Streptomyces glauciniger']
NBC_01746	CP109144_linear_right	Illumina	0	H	813	4	2	chromosome	['Streptomyces glauciniger']
NBC_01746	CP109144_linear_left	ONT	0	S	813	4	2	chromosome	['Streptomyces glauciniger']
NBC_01746	CP109144_linear_right	ONT	0	H	813	4	2	chromosome	['Streptomyces glauciniger']
NBC_01746	CP109145_linear_left	Illumina	17	S	814	2	1	plasmid	['Streptomyces glauciniger']
NBC_01746	CP109145_linear_right	Illumina	17	H	814	2	1	plasmid	['Streptomyces glauciniger']
NBC_01746	CP109145_linear_left	ONT	3861	S	814	2	1	plasmid	['Streptomyces glauciniger']
NBC_01746	CP109145_linear_right	ONT	3862	H	814	2	1	plasmid	['Streptomyces glauciniger']
NBC_01747	CP109142_linear_left	Illumina	14	H	407	71	21	chromosome	['Streptomyces albidoflavus']
NBC_01747	CP109142_linear_right	Illumina	11	H	37	127	46	chromosome	['Streptomyces albidoflavus']
NBC_01747	CP109142_linear_left	ONT	0	H	407	71	21	chromosome	['Streptomyces albidoflavus']
NBC_01747	CP109142_linear_right	ONT	3	H	37	127	46	chromosome	['Streptomyces albidoflavus']
NBC_01747	CP109143_linear_left	Illumina	11	H	407	71	21	extrachromosomal	['Streptomyces albidoflavus']
NBC_01747	CP109143_linear_right	Illumina	0	S	812	1	1	extrachromosomal	['Streptomyces albidoflavus']
NBC_01747	CP109143_linear_left	ONT	17	H	407	71	21	extrachromosomal	['Streptomyces albidoflavus']
NBC_01747	CP109143_linear_right	ONT	0	S	812	1	1	extrachromosomal	['Streptomyces albidoflavus']
NBC_01749	CP109140_linear_left	Illumina	0	H	303	7	3	chromosome	['Streptomyces cyaneofuscatus']
NBC_01749	CP109140_linear_right	Illumina	0	H	303	7	3	chromosome	['Streptomyces cyaneofuscatus']
NBC_01749	CP109140_linear_left	ONT	4	H	303	7	3	chromosome	['Streptomyces cyaneofuscatus']
NBC_01749	CP109140_linear_right	ONT	6	H	303	7	3	chromosome	['Streptomyces cyaneofuscatus']
NBC_01750	CP109137_linear_left	Illumina	11	H	11	52	23	chromosome	['Streptomyces sp. NBC 01750']
NBC_01750	CP109137_linear_right	Illumina	14	H	11	52	23	chromosome	['Streptomyces sp. NBC 01750']
NBC_01750	CP109137_linear_left	ONT	13	H	11	52	23	chromosome	['Streptomyces sp. NBC 01750']
NBC_01750	CP109137_linear_right	ONT	9	H	11	52	23	chromosome	['Streptomyces sp. NBC 01750']
NBC_01751	CP109136_linear_left	Illumina	12	H	797	14	9	chromosome	['Streptomyces sp. NBC 01751']
NBC_01751	CP109136_linear_right	Illumina	12	H	797	14	9	chromosome	['Streptomyces sp. NBC 01751']
NBC_01751	CP109136_linear_left	ONT	2	H	797	14	9	chromosome	['Streptomyces sp. NBC 01751']
NBC_01751	CP109136_linear_right	ONT	2	H	797	14	9	chromosome	['Streptomyces sp. NBC 01751']
NBC_01752	CP109135_linear_left	Illumina	0	S	805	2	1	chromosome	['Streptomyces phaeochromogenes']
NBC_01752	CP109135_linear_right	Illumina	0	H	805	2	1	chromosome	['Streptomyces phaeochromogenes']
NBC_01752	CP109135_linear_left	ONT	0	S	805	2	1	chromosome	['Streptomyces phaeochromogenes']
NBC_01752	CP109135_linear_right	ONT	0	H	805	2	1	chromosome	['Streptomyces phaeochromogenes']
NBC_01754	CP109132_linear_left	Illumina	11	H	253	17	8	chromosome	['Streptomyces sp. NBC 01754']
NBC_01754	CP109132_linear_right	Illumina	11	H	253	17	8	chromosome	['Streptomyces sp. NBC 01754']
NBC_01754	CP109132_linear_left	ONT	3	H	253	17	8	chromosome	['Streptomyces sp. NBC 01754']
NBC_01754	CP109132_linear_right	ONT	3	H	253	17	8	chromosome	['Streptomyces sp. NBC 01754']
NBC_01754	CP109133_linear_left	Illumina	27	H	4	93	35	plasmid	['Streptomyces sp. NBC 01754']
NBC_01754	CP109133_linear_right	Illumina	128	S	804	1	1	plasmid	['Streptomyces sp. NBC 01754']
NBC_01754	CP109133_linear_left	ONT	0	H	4	93	35	plasmid	['Streptomyces sp. NBC 01754']
NBC_01754	CP109133_linear_right	ONT	6	S	804	1	1	plasmid	['Streptomyces sp. NBC 01754']
NBC_01758	CP109127_linear_left	Illumina	11	H	110	11	7	chromosome	['Streptomyces virginiae']
NBC_01758	CP109127_linear_right	Illumina	113	S	799	1	1	chromosome	['Streptomyces virginiae']
NBC_01758	CP109127_linear_left	ONT	100	H	110	11	7	chromosome	['Streptomyces virginiae']
NBC_01758	CP109127_linear_right	ONT	12048	S	799	1	1	chromosome	['Streptomyces virginiae']
NBC_01759	CP109125_linear_left	Illumina	96	S	798	3	1	chromosome	['Streptomyces anulatus']
NBC_01759	CP109125_linear_right	Illumina	98	H	798	3	1	chromosome	['Streptomyces anulatus']
NBC_01759	CP109125_linear_left	ONT	0	S	798	3	1	chromosome	['Streptomyces anulatus']
NBC_01759	CP109125_linear_right	ONT	0	H	798	3	1	chromosome	['Streptomyces anulatus']
NBC_01759	CP109126_linear_left	Illumina	0	H	97	47	16	plasmid	['Streptomyces anulatus']
NBC_01759	CP109126_linear_right	Illumina	95	H	798	3	1	plasmid	['Streptomyces anulatus']
NBC_01759	CP109126_linear_left	ONT	0	H	97	47	16	plasmid	['Streptomyces anulatus']
NBC_01759	CP109126_linear_right	ONT	0	H	798	3	1	plasmid	['Streptomyces anulatus']
NBC_01760	CP109124_linear_left	Illumina	12	H	25	50	26	chromosome	['Streptomyces sp. NBC 01760']
NBC_01760	CP109124_linear_right	Illumina	13	H	25	50	26	chromosome	['Streptomyces sp. NBC 01760']
NBC_01760	CP109124_linear_left	ONT	108	H	25	50	26	chromosome	['Streptomyces sp. NBC 01760']
NBC_01760	CP109124_linear_right	ONT	4463	H	25	50	26	chromosome	['Streptomyces sp. NBC 01760']
NBC_01761	CP109123_linear_left	Illumina	0	H	215	17	9	chromosome	['Streptomyces sp. NBC 01761']
NBC_01761	CP109123_linear_right	Illumina	0	H	215	17	9	chromosome	['Streptomyces sp. NBC 01761']
NBC_01761	CP109123_linear_left	ONT	6	H	215	17	9	chromosome	['Streptomyces sp. NBC 01761']
NBC_01761	CP109123_linear_right	ONT	6	H	215	17	9	chromosome	['Streptomyces sp. NBC 01761']
NBC_01762	CP109122_linear_left	Illumina	0	H	215	17	9	chromosome	['Streptomyces sp. NBC 01762']
NBC_01762	CP109122_linear_right	Illumina	0	S	797	14	9	chromosome	['Streptomyces sp. NBC 01762']
NBC_01762	CP109122_linear_left	ONT	1	H	215	17	9	chromosome	['Streptomyces sp. NBC 01762']
NBC_01762	CP109122_linear_right	ONT	1	S	797	14	9	chromosome	['Streptomyces sp. NBC 01762']
NBC_01763	CP109121_linear_left	Illumina	0	S	796	2	1	chromosome	['Streptomyces sp. NBC 01763']
NBC_01763	CP109121_linear_right	Illumina	0	H	796	2	1	chromosome	['Streptomyces sp. NBC 01763']
NBC_01763	CP109121_linear_left	ONT	0	S	796	2	1	chromosome	['Streptomyces sp. NBC 01763']
NBC_01763	CP109121_linear_right	ONT	0	H	796	2	1	chromosome	['Streptomyces sp. NBC 01763']
NBC_01766	CP109118_linear_left	Illumina	12	H	620	5	3	chromosome	['Streptomyces sp. NBC 01766']
NBC_01766	CP109118_linear_right	Illumina	12	H	620	5	3	chromosome	['Streptomyces sp. NBC 01766']
NBC_01766	CP109118_linear_left	ONT	0	H	620	5	3	chromosome	['Streptomyces sp. NBC 01766']
NBC_01766	CP109118_linear_right	ONT	25	H	620	5	3	chromosome	['Streptomyces sp. NBC 01766']
NBC_01766	CP109119_linear_left	Illumina	15	S	794	1	1	plasmid	['Streptomyces sp. NBC 01766']
NBC_01766	CP109119_linear_right	Illumina	12	H	620	5	3	plasmid	['Streptomyces sp. NBC 01766']
NBC_01766	CP109119_linear_left	ONT	2	S	794	1	1	plasmid	['Streptomyces sp. NBC 01766']
NBC_01766	CP109119_linear_right	ONT	0	H	620	5	3	plasmid	['Streptomyces sp. NBC 01766']
NBC_01766	CP109120_linear_left	Illumina	0	S	795	1	1	plasmid	['Streptomyces sp. NBC 01766']
NBC_01766	CP109120_linear_right	Illumina	12	H	455	19	12	plasmid	['Streptomyces sp. NBC 01766']
NBC_01766	CP109120_linear_left	ONT	0	S	795	1	1	plasmid	['Streptomyces sp. NBC 01766']
NBC_01766	CP109120_linear_right	ONT	198	H	455	19	12	plasmid	['Streptomyces sp. NBC 01766']
NBC_01768	CP109115_linear_left	Illumina	14	H	161	76	30	chromosome	['Streptomyces sp. NBC 01768']
NBC_01768	CP109115_linear_right	Illumina	14	H	161	76	30	chromosome	['Streptomyces sp. NBC 01768']
NBC_01768	CP109115_linear_left	ONT	3119	H	161	76	30	chromosome	['Streptomyces sp. NBC 01768']
NBC_01768	CP109115_linear_right	ONT	7	H	161	76	30	chromosome	['Streptomyces sp. NBC 01768']
NBC_01768	CP109116_linear_left	Illumina	14	H	161	76	30	plasmid	['Streptomyces sp. NBC 01768']
NBC_01768	CP109116_linear_right	Illumina	13	H	161	76	30	plasmid	['Streptomyces sp. NBC 01768']
NBC_01768	CP109116_linear_left	ONT	3121	H	161	76	30	plasmid	['Streptomyces sp. NBC 01768']
NBC_01768	CP109116_linear_right	ONT	1	H	161	76	30	plasmid	['Streptomyces sp. NBC 01768']
NBC_01768	CP109117_linear_left	Illumina	13	H	0	42	14	plasmid	['Streptomyces sp. NBC 01768']
NBC_01768	CP109117_linear_right	Illumina	12	H	0	42	14	plasmid	['Streptomyces sp. NBC 01768']
NBC_01768	CP109117_linear_left	ONT	2	H	0	42	14	plasmid	['Streptomyces sp. NBC 01768']
NBC_01768	CP109117_linear_right	ONT	3	H	0	42	14	plasmid	['Streptomyces sp. NBC 01768']
NBC_01769	CP109114_linear_left	Illumina	12	H	90	54	24	chromosome	['Streptomyces brevispora']
NBC_01769	CP109114_linear_right	Illumina	12	H	90	54	24	chromosome	['Streptomyces brevispora']
NBC_01769	CP109114_linear_left	ONT	3	H	90	54	24	chromosome	['Streptomyces brevispora']
NBC_01769	CP109114_linear_right	ONT	3	H	90	54	24	chromosome	['Streptomyces brevispora']
NBC_01770	CP109112_linear_left	Illumina	11	H	2	327	116	chromosome	['Streptomyces scopuliridis']
NBC_01770	CP109112_linear_right	Illumina	11	H	2	327	116	chromosome	['Streptomyces scopuliridis']
NBC_01770	CP109112_linear_left	ONT	3	H	2	327	116	chromosome	['Streptomyces scopuliridis']
NBC_01770	CP109112_linear_right	ONT	4	H	2	327	116	chromosome	['Streptomyces scopuliridis']
NBC_01770	CP109113_linear_left	Illumina	12	H	2	327	116	plasmid	['Streptomyces scopuliridis']
NBC_01770	CP109113_linear_right	Illumina	11	H	2	327	116	plasmid	['Streptomyces scopuliridis']
NBC_01770	CP109113_linear_left	ONT	2	H	2	327	116	plasmid	['Streptomyces scopuliridis']
NBC_01770	CP109113_linear_right	ONT	5	H	2	327	116	plasmid	['Streptomyces scopuliridis']
NBC_01771	CP109109_linear_left	Illumina	12	H	2	327	116	chromosome	['Streptomyces scopuliridis']
NBC_01771	CP109109_linear_right	Illumina	11	H	2	327	116	chromosome	['Streptomyces scopuliridis']
NBC_01771	CP109109_linear_left	ONT	1	H	2	327	116	chromosome	['Streptomyces scopuliridis']
NBC_01771	CP109109_linear_right	ONT	10	H	2	327	116	chromosome	['Streptomyces scopuliridis']
NBC_01771	CP109110_linear_left	Illumina	11	H	35	17	7	plasmid	['Streptomyces scopuliridis']
NBC_01771	CP109110_linear_right	Illumina	11	H	2	327	116	plasmid	['Streptomyces scopuliridis']
NBC_01771	CP109110_linear_left	ONT	10	H	35	17	7	plasmid	['Streptomyces scopuliridis']
NBC_01771	CP109110_linear_right	ONT	10	H	2	327	116	plasmid	['Streptomyces scopuliridis']
NBC_01771	CP109111_linear_left	Illumina	13	H	201	3	3	plasmid	['Streptomyces scopuliridis']
NBC_01771	CP109111_linear_right	Illumina	13	H	202	3	3	plasmid	['Streptomyces scopuliridis']
NBC_01771	CP109111_linear_left	ONT	8	H	201	3	3	plasmid	['Streptomyces scopuliridis']
NBC_01771	CP109111_linear_right	ONT	985	H	202	3	3	plasmid	['Streptomyces scopuliridis']
NBC_01772	CP109108_linear_left	Illumina	13	H	67	10	8	chromosome	['Streptomyces cellulosae']
NBC_01772	CP109108_linear_right	Illumina	13	H	67	10	8	chromosome	['Streptomyces cellulosae']
NBC_01772	CP109108_linear_left	ONT	3	H	67	10	8	chromosome	['Streptomyces cellulosae']
NBC_01772	CP109108_linear_right	ONT	3	H	67	10	8	chromosome	['Streptomyces cellulosae']
NBC_01774	CP109106_linear_left	Illumina	11	H	2	327	116	chromosome	['Streptomyces decoyicus']
NBC_01774	CP109106_linear_right	Illumina	11	H	2	327	116	chromosome	['Streptomyces decoyicus']
NBC_01774	CP109106_linear_left	ONT	91	H	2	327	116	chromosome	['Streptomyces decoyicus']
NBC_01774	CP109106_linear_right	ONT	10	H	2	327	116	chromosome	['Streptomyces decoyicus']
NBC_01775	CP109104_linear_left	Illumina	0	H	546	9	4	chromosome	['Streptomyces sp. NBC 01775']
NBC_01775	CP109104_linear_right	Illumina	0	H	546	9	4	chromosome	['Streptomyces sp. NBC 01775']
NBC_01775	CP109104_linear_left	ONT	52	H	546	9	4	chromosome	['Streptomyces sp. NBC 01775']
NBC_01775	CP109104_linear_right	ONT	48	H	546	9	4	chromosome	['Streptomyces sp. NBC 01775']
NBC_01775	CP109105_linear_left	Illumina	0	H	546	9	4	plasmid	['Streptomyces sp. NBC 01775']
NBC_01775	CP109105_linear_right	Illumina	12	H	547	6	3	plasmid	['Streptomyces sp. NBC 01775']
NBC_01775	CP109105_linear_left	ONT	51	H	546	9	4	plasmid	['Streptomyces sp. NBC 01775']
