strain.x	replicon	clust_type.x	clust_num	cluster_size	ind_clust_size.x	ONT_ext	strain.y	clust_type.y	ind_clust_size.y	Ill_ext	rep_type
NBC_01685	CP109209_linear_left	S	845	4	2	0	NBC_01685	S	2	-0	chromosome
NBC_01685	CP109209_linear_right	H	845	4	2	0	NBC_01685	H	2	-13	chromosome
NBC_01686	CP109207_linear_left	H	2	327	116	4	NBC_01686	H	116	-11	chromosome
NBC_01686	CP109207_linear_right	H	2	327	116	4	NBC_01686	H	116	-11	chromosome
NBC_01686	CP109208_linear_left	H	49	34	14	52	NBC_01686	H	14	-14	plasmid
NBC_01686	CP109208_linear_right	H	49	34	14	14	NBC_01686	H	14	-14	plasmid
NBC_01687	CP109205_linear_left	H	2	327	116	3	NBC_01687	H	116	-13	chromosome
NBC_01687	CP109205_linear_right	H	3	17	9	6	NBC_01687	H	9	-13	chromosome
NBC_01687	CP109206_linear_left	H	3	17	9	6	NBC_01687	H	9	-13	plasmid
NBC_01687	CP109206_linear_right	H	2	327	116	3	NBC_01687	H	116	-13	plasmid
NBC_01689	CP109592_linear_left	H	12	26	12	0	NBC_01689	H	12	-13	chromosome
NBC_01689	CP109592_linear_right	H	12	26	12	0	NBC_01689	H	12	-13	chromosome
NBC_01692	CP109203_linear_left	H	407	71	21	20	NBC_01692	H	21	-14	chromosome
NBC_01692	CP109203_linear_right	H	407	71	21	27	NBC_01692	H	21	-13	chromosome
NBC_01692	CP109204_linear_left	H	407	71	21	0	NBC_01692	H	21	-15	extrachromosomal
NBC_01692	CP109204_linear_right	H	407	71	21	6	NBC_01692	H	21	-17	extrachromosomal
NBC_01693	CP109202_linear_left	H	2	327	116	3646	NBC_01693	H	116	-14	chromosome
NBC_01693	CP109202_linear_right	H	2	327	116	3662	NBC_01693	H	116	-14	chromosome
NBC_01694	CP109201_linear_left	H	813	4	2	0	NBC_01694	H	2	-21	chromosome
NBC_01694	CP109201_linear_right	H	813	4	2	1	NBC_01694	H	2	-20	chromosome
NBC_01696	CP109200_linear_left	S	844	2	1	61	NBC_01696	S	1	-91	chromosome
NBC_01696	CP109200_linear_right	H	844	2	1	99	NBC_01696	H	1	-91	chromosome
NBC_01701	CP109197_linear_left	H	161	76	30	0	NBC_01701	H	30	-13	chromosome
NBC_01701	CP109197_linear_right	H	18	86	40	1	NBC_01701	H	40	-13	chromosome
NBC_01701	CP109198_linear_left	H	18	86	40	0	NBC_01701	H	40	-13	plasmid
NBC_01701	CP109198_linear_right	H	18	86	40	1	NBC_01701	H	40	-13	plasmid
NBC_01703	CP109194_linear_left	H	161	76	30	1792	NBC_01703	H	30	-13	chromosome
NBC_01703	CP109194_linear_right	H	161	76	30	1792	NBC_01703	H	30	-13	chromosome
NBC_01703	CP109195_linear_left	H	161	76	30	1792	NBC_01703	H	30	-13	plasmid
NBC_01703	CP109195_linear_right	H	161	76	30	1792	NBC_01703	H	30	-13	plasmid
NBC_01706	CP109193_linear_left	H	18	86	40	74	NBC_01706	H	40	-13	chromosome
NBC_01706	CP109193_linear_right	H	18	86	40	76	NBC_01706	H	40	-13	chromosome
NBC_01707	CP109190_linear_left	H	336	10	6	14	NBC_01707	H	6	-23	chromosome
NBC_01707	CP109190_linear_right	H	25	50	26	1464	NBC_01707	H	26	-15	chromosome
NBC_01707	CP109191_linear_left	H	25	50	26	9224	NBC_01707	H	26	-15	plasmid
NBC_01707	CP109191_linear_right	H	25	50	26	9278	NBC_01707	H	26	-14	plasmid
NBC_01707	CP109192_linear_left	S	841	1	1	18147	NBC_01707	S	1	-119	extrachromosomal
NBC_01707	CP109192_linear_right	H	25	50	26	0	NBC_01707	H	26	-13	extrachromosomal
NBC_01708	CP109188_linear_left	H	2	327	116	1517	NBC_01708	H	116	-11	chromosome
NBC_01708	CP109188_linear_right	S	840	1	1	5006	NBC_01708	S	1	-120	chromosome
NBC_01708	CP109189_linear_left	H	2	327	116	1487	NBC_01708	H	116	-11	plasmid
NBC_01708	CP109189_linear_right	H	4	93	35	5	NBC_01708	H	35	-11	plasmid
NBC_01711	CP109184_linear_left	H	18	86	40	0	NBC_01711	H	40	-13	chromosome
NBC_01711	CP109184_linear_right	H	436	5	3	0	NBC_01711	H	3	-13	chromosome
NBC_01711	CP109185_linear_left	H	161	76	30	0	NBC_01711	H	30	-13	plasmid
NBC_01711	CP109185_linear_right	H	436	5	3	0	NBC_01711	H	3	-13	plasmid
NBC_01714	CP109183_linear_left	H	100	46	22	4	NBC_01714	H	22	-12	chromosome
NBC_01714	CP109183_linear_right	H	100	46	22	4	NBC_01714	H	22	-12	chromosome
NBC_01715	CP109182_linear_left	H	11	52	23	9	NBC_01715	H	23	-15	chromosome
NBC_01715	CP109182_linear_right	H	11	52	23	9	NBC_01715	H	23	-15	chromosome
NBC_01716	CP109181_linear_left	S	835	2	1	3	NBC_01716	S	1	-0	chromosome
NBC_01716	CP109181_linear_right	H	835	2	1	3	NBC_01716	H	1	-12	chromosome
NBC_01717	CP109178_linear_left	H	2	327	116	8551	NBC_01717	H	116	-12	chromosome
NBC_01717	CP109178_linear_right	H	2	327	116	8537	NBC_01717	H	116	-12	chromosome
NBC_01717	CP109179_linear_left	H	2	327	116	382	NBC_01717	H	116	-12	plasmid
NBC_01717	CP109179_linear_right	H	2	327	116	43	NBC_01717	H	116	-11	plasmid
NBC_01718	CP109174_linear_left	H	25	50	26	2280	NBC_01718	H	26	-22	chromosome
NBC_01718	CP109174_linear_right	S	826	1	1	112	NBC_01718	S	1	-120	chromosome
NBC_01718	CP109175_linear_left	S	827	1	1	0	NBC_01718	S	1	-98	plasmid
NBC_01718	CP109175_linear_right	S	828	1	1	0	NBC_01718	S	1	-108	plasmid
NBC_01718	CP109176_linear_left	S	829	1	1	0	NBC_01718	S	1	-106	plasmid
NBC_01718	CP109176_linear_right	S	830	1	1	0	NBC_01718	S	1	-109	plasmid
NBC_01718	CP109177_linear_left	S	831	1	1	0	NBC_01718	S	1	-121	extrachromosomal
NBC_01718	CP109177_linear_right	S	832	1	1	0	NBC_01718	S	1	-103	extrachromosomal
NBC_01722	CP109173_linear_left	H	407	71	21	1	NBC_01722	H	21	-14	chromosome
NBC_01722	CP109173_linear_right	S	825	1	1	0	NBC_01722	S	1	-0	chromosome
NBC_01723	CP109171_linear_left	H	2	327	116	2	NBC_01723	H	116	-11	chromosome
NBC_01723	CP109171_linear_right	H	2	327	116	2	NBC_01723	H	116	-11	chromosome
NBC_01724	CP109169_linear_left	H	2	327	116	2	NBC_01724	H	116	-11	chromosome
NBC_01724	CP109169_linear_right	H	2	327	116	2	NBC_01724	H	116	-11	chromosome
NBC_01724	CP109170_linear_left	H	797	14	9	46	NBC_01724	H	9	-13	plasmid
NBC_01724	CP109170_linear_right	H	797	14	9	28	NBC_01724	H	9	-13	plasmid
NBC_01725	CP109167_linear_left	H	392	5	3	44	NBC_01725	H	3	-0	chromosome
NBC_01725	CP109167_linear_right	H	25	50	26	48	NBC_01725	H	26	-13	chromosome
NBC_01725	CP109168_linear_left	H	90	54	24	2	NBC_01725	H	24	-15	plasmid
NBC_01725	CP109168_linear_right	S	822	3	1	807	NBC_01725	S	1	-0	plasmid
NBC_01727	CP109163_linear_left	H	25	50	26	25	NBC_01727	H	26	-14	chromosome
NBC_01727	CP109163_linear_right	H	25	50	26	8	NBC_01727	H	26	-14	chromosome
NBC_01727	CP109164_linear_left	S	818	1	1	28048	NBC_01727	S	1	-120	plasmid
NBC_01727	CP109164_linear_right	S	819	1	1	16002	NBC_01727	S	1	-120	plasmid
NBC_01727	CP109165_linear_left	S	820	1	1	18823	NBC_01727	S	1	-118	plasmid
NBC_01727	CP109165_linear_right	S	821	1	1	16940	NBC_01727	S	1	-94	plasmid
NBC_01732	CP109157_linear_left	H	161	76	30	13	NBC_01732	H	30	-13	chromosome
NBC_01732	CP109157_linear_right	H	161	76	30	13	NBC_01732	H	30	-13	chromosome
NBC_01732	CP109158_linear_left	H	161	76	30	18	NBC_01732	H	30	-11	plasmid
NBC_01732	CP109158_linear_right	H	161	76	30	14	NBC_01732	H	30	-11	plasmid
NBC_01732	CP109160_linear_left	H	224	36	12	9866	NBC_01732	H	12	-13	plasmid
NBC_01732	CP109160_linear_right	H	18	86	40	11	NBC_01732	H	40	-13	plasmid
NBC_01732	CP109161_linear_left	S	817	1	1	44335	NBC_01732	S	1	-115	extrachromosomal
NBC_01732	CP109161_linear_right	H	224	36	12	1	NBC_01732	H	12	-14	extrachromosomal
NBC_01735	CP109154_linear_left	H	326	11	5	0	NBC_01735	H	5	-14	chromosome
NBC_01735	CP109154_linear_right	H	326	11	5	0	NBC_01735	H	5	-14	chromosome
NBC_01735	CP109155_linear_left	H	2	327	116	3	NBC_01735	H	116	-11	plasmid
NBC_01735	CP109155_linear_right	H	0	42	14	4	NBC_01735	H	14	-0	plasmid
NBC_01745	CP109146_linear_left	H	510	44	11	2	NBC_01745	H	11	-12	chromosome
NBC_01745	CP109146_linear_right	H	510	44	11	14	NBC_01745	H	11	-12	chromosome
NBC_01745	CP109147_linear_left	H	2	327	116	5	NBC_01745	H	116	-12	plasmid
NBC_01745	CP109147_linear_right	H	510	44	11	14	NBC_01745	H	11	-12	plasmid
NBC_01746	CP109144_linear_left	S	813	4	2	0	NBC_01746	S	2	-12	chromosome
NBC_01746	CP109144_linear_right	H	813	4	2	0	NBC_01746	H	2	-0	chromosome
NBC_01746	CP109145_linear_left	S	814	2	1	3861	NBC_01746	S	1	-17	plasmid
NBC_01746	CP109145_linear_right	H	814	2	1	3862	NBC_01746	H	1	-17	plasmid
NBC_01747	CP109142_linear_left	H	407	71	21	0	NBC_01747	H	21	-14	chromosome
NBC_01747	CP109142_linear_right	H	37	127	46	3	NBC_01747	H	46	-11	chromosome
NBC_01747	CP109143_linear_left	H	407	71	21	17	NBC_01747	H	21	-11	extrachromosomal
NBC_01747	CP109143_linear_right	S	812	1	1	0	NBC_01747	S	1	-0	extrachromosomal
NBC_01749	CP109140_linear_left	H	303	7	3	4	NBC_01749	H	3	-0	chromosome
NBC_01749	CP109140_linear_right	H	303	7	3	6	NBC_01749	H	3	-0	chromosome
NBC_01750	CP109137_linear_left	H	11	52	23	13	NBC_01750	H	23	-11	chromosome
NBC_01750	CP109137_linear_right	H	11	52	23	9	NBC_01750	H	23	-14	chromosome
NBC_01751	CP109136_linear_left	H	797	14	9	2	NBC_01751	H	9	-12	chromosome
NBC_01751	CP109136_linear_right	H	797	14	9	2	NBC_01751	H	9	-12	chromosome
NBC_01752	CP109135_linear_left	S	805	2	1	0	NBC_01752	S	1	-0	chromosome
NBC_01752	CP109135_linear_right	H	805	2	1	0	NBC_01752	H	1	-0	chromosome
NBC_01754	CP109132_linear_left	H	253	17	8	3	NBC_01754	H	8	-11	chromosome
NBC_01754	CP109132_linear_right	H	253	17	8	3	NBC_01754	H	8	-11	chromosome
NBC_01754	CP109133_linear_left	H	4	93	35	0	NBC_01754	H	35	-27	plasmid
NBC_01754	CP109133_linear_right	S	804	1	1	6	NBC_01754	S	1	-128	plasmid
NBC_01758	CP109127_linear_left	H	110	11	7	100	NBC_01758	H	7	-11	chromosome
NBC_01758	CP109127_linear_right	S	799	1	1	12048	NBC_01758	S	1	-113	chromosome
NBC_01759	CP109125_linear_left	S	798	3	1	0	NBC_01759	S	1	-96	chromosome
NBC_01759	CP109125_linear_right	H	798	3	1	0	NBC_01759	H	1	-98	chromosome
NBC_01759	CP109126_linear_left	H	97	47	16	0	NBC_01759	H	16	-0	plasmid
NBC_01759	CP109126_linear_right	H	798	3	1	0	NBC_01759	H	1	-95	plasmid
NBC_01760	CP109124_linear_left	H	25	50	26	108	NBC_01760	H	26	-12	chromosome
NBC_01760	CP109124_linear_right	H	25	50	26	4463	NBC_01760	H	26	-13	chromosome
NBC_01761	CP109123_linear_left	H	215	17	9	6	NBC_01761	H	9	-0	chromosome
NBC_01761	CP109123_linear_right	H	215	17	9	6	NBC_01761	H	9	-0	chromosome
NBC_01762	CP109122_linear_left	H	215	17	9	1	NBC_01762	H	9	-0	chromosome
NBC_01762	CP109122_linear_right	S	797	14	9	1	NBC_01762	S	9	-0	chromosome
NBC_01763	CP109121_linear_left	S	796	2	1	0	NBC_01763	S	1	-0	chromosome
NBC_01763	CP109121_linear_right	H	796	2	1	0	NBC_01763	H	1	-0	chromosome
NBC_01766	CP109118_linear_left	H	620	5	3	0	NBC_01766	H	3	-12	chromosome
NBC_01766	CP109118_linear_right	H	620	5	3	25	NBC_01766	H	3	-12	chromosome
NBC_01766	CP109119_linear_left	S	794	1	1	2	NBC_01766	S	1	-15	plasmid
NBC_01766	CP109119_linear_right	H	620	5	3	0	NBC_01766	H	3	-12	plasmid
NBC_01766	CP109120_linear_left	S	795	1	1	0	NBC_01766	S	1	-0	plasmid
NBC_01766	CP109120_linear_right	H	455	19	12	198	NBC_01766	H	12	-12	plasmid
NBC_01768	CP109115_linear_left	H	161	76	30	3119	NBC_01768	H	30	-14	chromosome
NBC_01768	CP109115_linear_right	H	161	76	30	7	NBC_01768	H	30	-14	chromosome
NBC_01768	CP109116_linear_left	H	161	76	30	3121	NBC_01768	H	30	-14	plasmid
NBC_01768	CP109116_linear_right	H	161	76	30	1	NBC_01768	H	30	-13	plasmid
NBC_01768	CP109117_linear_left	H	0	42	14	2	NBC_01768	H	14	-13	plasmid
NBC_01768	CP109117_linear_right	H	0	42	14	3	NBC_01768	H	14	-12	plasmid
NBC_01769	CP109114_linear_left	H	90	54	24	3	NBC_01769	H	24	-12	chromosome
NBC_01769	CP109114_linear_right	H	90	54	24	3	NBC_01769	H	24	-12	chromosome
NBC_01770	CP109112_linear_left	H	2	327	116	3	NBC_01770	H	116	-11	chromosome
NBC_01770	CP109112_linear_right	H	2	327	116	4	NBC_01770	H	116	-11	chromosome
NBC_01770	CP109113_linear_left	H	2	327	116	2	NBC_01770	H	116	-12	plasmid
NBC_01770	CP109113_linear_right	H	2	327	116	5	NBC_01770	H	116	-11	plasmid
NBC_01771	CP109109_linear_left	H	2	327	116	1	NBC_01771	H	116	-12	chromosome
NBC_01771	CP109109_linear_right	H	2	327	116	10	NBC_01771	H	116	-11	chromosome
NBC_01771	CP109110_linear_left	H	35	17	7	10	NBC_01771	H	7	-11	plasmid
NBC_01771	CP109110_linear_right	H	2	327	116	10	NBC_01771	H	116	-11	plasmid
NBC_01771	CP109111_linear_left	H	201	3	3	8	NBC_01771	H	3	-13	plasmid
NBC_01771	CP109111_linear_right	H	202	3	3	985	NBC_01771	H	3	-13	plasmid
NBC_01772	CP109108_linear_left	H	67	10	8	3	NBC_01772	H	8	-13	chromosome
NBC_01772	CP109108_linear_right	H	67	10	8	3	NBC_01772	H	8	-13	chromosome
NBC_01774	CP109106_linear_left	H	2	327	116	91	NBC_01774	H	116	-11	chromosome
NBC_01774	CP109106_linear_right	H	2	327	116	10	NBC_01774	H	116	-11	chromosome
NBC_01775	CP109104_linear_left	H	546	9	4	52	NBC_01775	H	4	-0	chromosome
NBC_01775	CP109104_linear_right	H	546	9	4	48	NBC_01775	H	4	-0	chromosome
NBC_01775	CP109105_linear_left	H	546	9	4	51	NBC_01775	H	4	-0	plasmid
NBC_01775	CP109105_linear_right	H	547	6	3	0	NBC_01775	H	3	-12	plasmid
NBC_01777	CP109102_linear_left	H	2	327	116	4	NBC_01777	H	116	-12	chromosome
NBC_01777	CP109102_linear_right	H	2	327	116	4	NBC_01777	H	116	-12	chromosome
NBC_01778	CP109097_linear_left	H	100	46	22	29	NBC_01778	H	22	-11	chromosome
NBC_01778	CP109097_linear_right	H	100	46	22	7	NBC_01778	H	22	-11	chromosome
NBC_01778	CP109098_linear_left	H	100	46	22	1	NBC_01778	H	22	-11	plasmid
NBC_01778	CP109098_linear_right	S	786	1	1	7966	NBC_01778	S	1	-89	plasmid
NBC_01778	CP109099_linear_left	S	787	1	1	21823	NBC_01778	S	1	-120	plasmid
NBC_01778	CP109099_linear_right	S	788	1	1	30895	NBC_01778	S	1	-108	plasmid
NBC_01778	CP109100_linear_left	S	789	1	1	33009	NBC_01778	S	1	-120	plasmid
NBC_01778	CP109100_linear_right	H	100	46	22	26186	NBC_01778	H	22	-48	plasmid
NBC_01778	CP109101_linear_left	S	790	1	1	42576	NBC_01778	S	1	-115	extrachromosomal
NBC_01778	CP109101_linear_right	S	791	1	1	0	NBC_01778	S	1	-123	extrachromosomal
NBC_01779	CP109095_linear_left	H	18	86	40	3	NBC_01779	H	40	-12	chromosome
NBC_01779	CP109095_linear_right	H	18	86	40	1	NBC_01779	H	40	-11	chromosome
NBC_01780	CP109094_linear_left	S	782	1	1	0	NBC_01780	S	1	-0	chromosome
NBC_01780	CP109094_linear_right	S	783	1	1	0	NBC_01780	S	1	-116	chromosome
NBC_01786	CP109091_linear_left	S	781	1	1	0	NBC_01786	S	1	-0	chromosome
NBC_01786	CP109091_linear_right	H	50	43	22	8	NBC_01786	H	22	-11	chromosome
NBC_01786	CP109092_linear_left	H	2	327	116	2	NBC_01786	H	116	-12	plasmid
NBC_01786	CP109092_linear_right	H	2	327	116	1	NBC_01786	H	116	-12	plasmid
NBC_01786	CP109093_linear_left	H	2	327	116	3	NBC_01786	H	116	-11	plasmid
NBC_01786	CP109093_linear_right	H	50	43	22	8	NBC_01786	H	22	-11	plasmid
NBC_01788	CP109090_linear_left	H	66	23	10	53	NBC_01788	H	10	-0	chromosome
NBC_01788	CP109090_linear_right	H	66	23	10	44	NBC_01788	H	10	-0	chromosome
NBC_01790	CP109088_linear_left	H	407	71	21	0	NBC_01790	H	21	-0	chromosome
NBC_01790	CP109088_linear_right	H	407	71	21	0	NBC_01790	H	21	-0	chromosome
NBC_01790	CP109089_linear_left	S	779	1	1	70	NBC_01790	S	1	-120	extrachromosomal
NBC_01790	CP109089_linear_right	S	780	1	1	0	NBC_01790	S	1	-159	extrachromosomal
NBC_01791	CP109085_linear_left	H	407	71	21	0	NBC_01791	H	21	-13	chromosome
NBC_01791	CP109085_linear_right	H	407	71	21	0	NBC_01791	H	21	-0	chromosome
NBC_01791	CP109086_linear_left	H	407	71	21	1	NBC_01791	H	21	-0	plasmid
NBC_01791	CP109086_linear_right	H	407	71	21	0	NBC_01791	H	21	-0	plasmid
NBC_01792	CP109083_linear_left	H	11	52	23	6	NBC_01792	H	23	-12	chromosome
NBC_01792	CP109083_linear_right	H	82	4	3	8	NBC_01792	H	3	-12	chromosome
NBC_01794	CP109081_linear_left	H	11	52	23	0	NBC_01794	H	23	-13	chromosome
NBC_01794	CP109081_linear_right	H	11	52	23	1	NBC_01794	H	23	-13	chromosome
NBC_01795	CP109079_linear_left	H	546	9	4	45	NBC_01795	H	4	-0	chromosome
NBC_01795	CP109079_linear_right	H	546	9	4	21	NBC_01795	H	4	-0	chromosome
NBC_01795	CP109080_linear_left	H	547	6	3	546	NBC_01795	H	3	-16	plasmid
NBC_01795	CP109080_linear_right	H	547	6	3	0	NBC_01795	H	3	-14	plasmid
NBC_01798	CP109077_linear_left	H	510	44	11	13	NBC_01798	H	11	-12	chromosome
NBC_01798	CP109077_linear_right	H	510	44	11	5	NBC_01798	H	11	-12	chromosome
NBC_01799	CP109076_linear_left	S	772	2	1	0	NBC_01799	S	1	-0	chromosome
NBC_01799	CP109076_linear_right	H	772	2	1	0	NBC_01799	H	1	-0	chromosome
NBC_01800	CP109075_linear_left	H	139	33	19	65	NBC_01800	H	19	-13	chromosome
NBC_01800	CP109075_linear_right	H	139	33	19	65	NBC_01800	H	19	-13	chromosome
NBC_01803	CP109073_linear_left	S	771	2	1	9	NBC_01803	S	1	-0	chromosome
NBC_01803	CP109073_linear_right	H	771	2	1	13	NBC_01803	H	1	-0	chromosome
NBC_01808	CP109072_linear_left	H	120	20	8	2	NBC_01808	H	8	-0	chromosome
NBC_01808	CP109072_linear_right	H	120	20	8	3	NBC_01808	H	8	-0	chromosome
NBC_00039	CP108289_linear_left	S	353	1	1	11	NBC_00039	S	1	-120	chromosome
NBC_00039	CP108289_linear_right	S	354	1	1	0	NBC_00039	S	1	-116	chromosome
NBC_00039	CP108290_linear_left	S	355	1	1	0	NBC_00039	S	1	-91	plasmid
NBC_00039	CP108290_linear_right	H	328	7	5	11	NBC_00039	H	5	-17	plasmid
NBC_00042	CP108281_linear_left	H	4	93	35	2	NBC_00042	H	35	-13	chromosome
NBC_00042	CP108281_linear_right	H	4	93	35	0	NBC_00042	H	35	-14	chromosome
NBC_00042	CP108282_linear_left	H	4	93	35	5	NBC_00042	H	35	-12	plasmid
NBC_00042	CP108282_linear_right	H	4	93	35	1	NBC_00042	H	35	-13	plasmid
NBC_00061	CP108252_linear_left	S	333	1	1	378	NBC_00061	S	1	-93	chromosome
NBC_00061	CP108252_linear_right	H	49	34	14	3	NBC_00061	H	14	-12	chromosome
NBC_00070	CP108247_linear_left	S	327	1	1	0	NBC_00070	S	1	-114	chromosome
NBC_00070	CP108247_linear_right	S	328	7	5	0	NBC_00070	S	5	-17	chromosome
NBC_00070	CP108248_linear_left	H	194	14	5	1230	NBC_00070	H	5	-12	plasmid
NBC_00070	CP108248_linear_right	S	329	1	1	1224	NBC_00070	S	1	-0	plasmid
NBC_00085	CP108229_linear_left	S	319	1	1	3087	NBC_00085	S	1	-138	chromosome
NBC_00085	CP108229_linear_right	S	320	1	1	14	NBC_00085	S	1	-29	chromosome
NBC_00106	CP108208_linear_left	H	165	14	4	1851	NBC_00106	H	4	-0	chromosome
NBC_00106	CP108208_linear_right	H	165	14	4	1851	NBC_00106	H	4	-0	chromosome
NBC_00106	CP108209_linear_left	S	307	1	1	0	NBC_00106	S	1	-0	plasmid
NBC_00106	CP108209_linear_right	H	165	14	4	0	NBC_00106	H	4	-14	plasmid
NBC_00106	CP108210_linear_left	S	308	1	1	1823	NBC_00106	S	1	-0	plasmid
NBC_00106	CP108210_linear_right	H	165	14	4	1510	NBC_00106	H	4	-0	plasmid
NBC_00222	CP108110_linear_left	H	49	34	14	30	NBC_00222	H	14	-12	chromosome
NBC_00222	CP108110_linear_right	H	49	34	14	27	NBC_00222	H	14	-12	chromosome
NBC_00315	CP108025_linear_left	S	194	14	5	2116	NBC_00315	S	5	-11	chromosome
NBC_00315	CP108025_linear_right	H	194	14	5	2083	NBC_00315	H	5	-11	chromosome
NBC_00315	CP108026_linear_left	H	194	14	5	0	NBC_00315	H	5	-12	plasmid
NBC_00315	CP108026_linear_right	H	194	14	5	3	NBC_00315	H	5	-12	plasmid
NBC_00374	CP107964_linear_left	S	165	14	4	16	NBC_00374	S	4	-0	chromosome
NBC_00374	CP107964_linear_right	H	165	14	4	13	NBC_00374	H	4	-0	chromosome
NBC_00374	CP107965_linear_left	S	166	1	1	8	NBC_00374	S	1	-14	plasmid
NBC_00374	CP107965_linear_right	S	167	1	1	0	NBC_00374	S	1	-0	plasmid
NBC_00374	CP107966_linear_left	S	168	1	1	682	NBC_00374	S	1	-120	extrachromosomal
NBC_00374	CP107966_linear_right	S	169	1	1	3277	NBC_00374	S	1	-0	extrachromosomal
NBC_00458	CP107904_linear_left	S	126	1	1	0	NBC_00458	S	1	-109	chromosome
NBC_00458	CP107904_linear_right	S	127	1	1	3531	NBC_00458	S	1	-117	chromosome
NBC_00845	CP109061_linear_left	H	194	14	5	1	NBC_00845	H	5	-11	chromosome
NBC_00845	CP109061_linear_right	S	770	1	1	6139	NBC_00845	S	1	-120	chromosome
NBC_01202	CP108562_linear_left	S	530	2	1	6395	NBC_01202	S	1	-106	chromosome
NBC_01202	CP108562_linear_right	S	531	1	1	258	NBC_01202	S	1	-118	chromosome
NBC_01202	CP108563_linear_left	H	194	14	5	45	NBC_01202	H	5	-21	plasmid
NBC_01202	CP108563_linear_right	H	194	14	5	3	NBC_01202	H	5	-14	plasmid
NBC_01202	CP108564_linear_left	S	532	1	1	0	NBC_01202	S	1	-0	plasmid
NBC_01202	CP108564_linear_right	H	194	14	5	3	NBC_01202	H	5	-13	plasmid
NBC_01203	CP108561_linear_left	H	328	7	5	1642	NBC_01203	H	5	-18	chromosome
NBC_01203	CP108561_linear_right	H	328	7	5	3731	NBC_01203	H	5	-18	chromosome
NBC_01246	CP108484_linear_left	H	328	7	5	7	NBC_01246	H	5	-16	chromosome
NBC_01246	CP108484_linear_right	H	328	7	5	6	NBC_01246	H	5	-16	chromosome
NBC_01247	CP108482_linear_left	H	165	14	4	2	NBC_01247	H	4	-12	chromosome
NBC_01247	CP108482_linear_right	H	165	14	4	2	NBC_01247	H	4	-12	chromosome
NBC_01247	CP108483_linear_left	H	165	14	4	15	NBC_01247	H	4	-17	plasmid
NBC_01247	CP108483_linear_right	H	165	14	4	0	NBC_01247	H	4	-15	plasmid
NBC_01250	CP108476_linear_left	S	468	1	1	1233	NBC_01250	S	1	-120	chromosome
NBC_01250	CP108476_linear_right	S	469	1	1	1	NBC_01250	S	1	-117	chromosome
NBC_01265	CP108460_linear_left	H	165	14	4	0	NBC_01265	H	4	-0	chromosome
NBC_01265	CP108460_linear_right	H	165	14	4	0	NBC_01265	H	4	-12	chromosome
NBC_01265	CP108461_linear_left	H	165	14	4	0	NBC_01265	H	4	-14	plasmid
NBC_01265	CP108461_linear_right	H	165	14	4	0	NBC_01265	H	4	-13	plasmid
NBC_01266	CP108458_linear_left	H	194	14	5	0	NBC_01266	H	5	-12	chromosome
NBC_01266	CP108458_linear_right	H	194	14	5	0	NBC_01266	H	5	-12	chromosome
NBC_01266	CP108459_linear_left	H	194	14	5	0	NBC_01266	H	5	-12	plasmid
NBC_01266	CP108459_linear_right	S	456	1	1	0	NBC_01266	S	1	-0	plasmid
NBC_01300	CP108408_linear_left	H	49	34	14	12	NBC_01300	H	14	-14	chromosome
NBC_01300	CP108408_linear_right	H	49	34	14	12	NBC_01300	H	14	-14	chromosome
NBC_01300	CP108409_linear_left	H	49	34	14	12	NBC_01300	H	14	-14	plasmid
NBC_01300	CP108409_linear_right	H	49	34	14	12	NBC_01300	H	14	-14	plasmid
NBC_01300	CP108410_linear_left	S	425	2	1	26	NBC_01300	S	1	-16	plasmid
NBC_01300	CP108410_linear_right	H	425	2	1	10	NBC_01300	H	1	-16	plasmid
NBC_01300	CP108411_linear_left	S	426	1	1	2803	NBC_01300	S	1	-120	plasmid
NBC_01300	CP108411_linear_right	S	427	1	1	7099	NBC_01300	S	1	-124	plasmid
NBC_01300	CP108412_linear_left	S	428	1	1	0	NBC_01300	S	1	-126	extrachromosomal
NBC_01300	CP108412_linear_right	S	429	1	1	0	NBC_01300	S	1	-114	extrachromosomal
NBC_01302	CP108404_linear_left	H	245	11	3	5	NBC_01302	H	3	-13	chromosome
NBC_01302	CP108404_linear_right	H	245	11	3	5	NBC_01302	H	3	-13	chromosome
NBC_01302	CP108405_linear_left	H	245	11	3	0	NBC_01302	H	3	-13	plasmid
NBC_01302	CP108405_linear_right	H	245	11	3	1313	NBC_01302	H	3	-13	plasmid
NBC_01302	CP108406_linear_left	H	245	11	3	5	NBC_01302	H	3	-13	plasmid
NBC_01302	CP108406_linear_right	H	245	11	3	1	NBC_01302	H	3	-13	plasmid
NBC_01519	CP109407_linear_left	H	49	34	14	3555	NBC_01519	H	14	-15	chromosome
NBC_01519	CP109407_linear_right	H	49	34	14	3555	NBC_01519	H	14	-15	chromosome
NBC_01519	CP109408_linear_left	H	49	34	14	3011	NBC_01519	H	14	-14	plasmid
NBC_01519	CP109408_linear_right	H	49	34	14	3011	NBC_01519	H	14	-14	plasmid
NBC_01519	CP109409_linear_left	H	49	34	14	13	NBC_01519	H	14	-15	extrachromosomal
NBC_01519	CP109409_linear_right	S	954	1	1	22937	NBC_01519	S	1	-118	extrachromosomal
NBC_01519	CP109410_linear_left	S	955	1	1	0	NBC_01519	S	1	-148	extrachromosomal
